long,lat,height-above-ellipsoid
9.5166809,46.2837879,2657.8
9.5166136,46.2836785,2655.9
9.5165637,46.2835651,2654.0
9.5165326,46.2834499,2652.7
9.5165092,46.2833355,2651.9
9.5164876,46.2832233,2651.3
9.516471,46.2831128,2650.4
9.5164534,46.2830025,2649.3
9.5164368,46.2828892,2648.0
9.5164278,46.2827716,2647.3
9.516421,46.2826564,2648.1
9.5164024,46.2825511,2648.7
9.516368,46.2824516,2648.4
9.5163213,46.282353,2648.0
9.5162717,46.2822542,2647.0
9.5162256,46.2821519,2645.5
9.5161873,46.2820449,2644.1
9.5161536,46.2819362,2642.7
9.5161103,46.2818282,2640.8
9.5160518,46.2817218,2639.0
9.5159846,46.2816173,2637.3
9.5159166,46.2815126,2635.9
9.5158507,46.2814078,2635.0
9.5157856,46.2813035,2633.9
9.5157261,46.2811959,2632.1
9.5156842,46.2810847,2631.5
9.515657,46.2809739,2631.0
9.515646,46.2808675,2631.7
9.5156479,46.2807708,2633.0
9.5156469,46.2806845,2634.2
9.515634,46.2806026,2634.9
9.515618,46.2805211,2635.3
9.5156034,46.280438,2635.6
9.5155939,46.2803546,2636.6
9.5156035,46.2802746,2637.6
9.5156388,46.2802008,2638.6
9.5156993,46.2801354,2639.3
9.5157901,46.2800853,2640.0
9.5158998,46.2800494,2641.3
9.5160134,46.2800257,2642.8
9.5161295,46.2800289,2643.4
9.516228,46.2800757,2643.9
9.5162703,46.2801511,2644.4
9.5162404,46.2802258,2643.7
9.5161498,46.2802816,2642.3
9.5160242,46.2803168,2642.0
9.5158936,46.2803381,2643.1
9.5157736,46.280348,2644.8
9.5156692,46.2803394,2646.1
9.5155841,46.2803088,2646.5
9.5155107,46.280261,2646.3
9.515439,46.2802042,2646.4
9.5153546,46.2801486,2646.3
9.5152485,46.2801075,2647.0
9.5151351,46.2800812,2648.3
9.5150238,46.2800647,2649.6
9.5149147,46.2800529,2650.4
9.5147981,46.2800526,2651.3
9.5146787,46.2800625,2652.9
9.5145689,46.2800806,2653.9
9.5145062,46.2801337,2654.5
9.5145148,46.2802103,2654.3
9.5145828,46.2802756,2653.6
9.5146906,46.2803126,2652.8
9.5148146,46.2803235,2652.1
9.514938,46.2803063,2651.8
9.5150449,46.280261,2651.5
9.5151198,46.2801942,2651.6
9.5151564,46.2801165,2652.5
9.5151662,46.2800392,2653.9
9.5151776,46.2799705,2656.4
9.515188,46.2799096,2657.8
9.5151644,46.2798532,2658.9
9.5151119,46.2798041,2660.4
9.5150276,46.2797827,2661.8
9.5149261,46.2797725,2663.4
9.5148415,46.2797465,2665.2
9.5147867,46.2797056,2665.9
9.5147821,46.2796557,2665.6
9.5148399,46.2796225,2665.8
9.5149327,46.27962,2666.2
9.5150324,46.279648,2667.1
9.5151277,46.2796919,2668.6
9.5152043,46.2797476,2670.0
9.5152402,46.27982,2671.0
9.5152204,46.2798991,2672.8
9.5151694,46.2799674,2675.3
9.5150973,46.2800119,2676.6
9.5150082,46.2800123,2676.8
9.5149442,46.2799634,2677.3
9.5149303,46.2798932,2678.6
9.5149609,46.2798301,2680.5
9.5150261,46.2797864,2682.3
9.5151094,46.2797594,2684.0
9.5152008,46.2797465,2684.9
9.5152891,46.2797738,2684.9
9.5153355,46.2798464,2685.4
9.5153274,46.2799332,2686.9
9.5152801,46.2800098,2688.3
9.5152028,46.2800722,2690.2
9.5151442,46.2801374,2692.2
9.5151615,46.2802026,2692.9
9.5152466,46.2802313,2692.6
9.5153446,46.2802089,2693.0
9.5154202,46.2801554,2694.3
9.5154723,46.2800929,2696.4
9.5155089,46.2800289,2699.1
9.515523,46.2799672,2701.0
9.5154788,46.2799211,2701.8
9.5153839,46.2799178,2702.2
9.5152889,46.2799639,2703.0
9.5152279,46.2800376,2704.9
9.5152134,46.2801173,2706.5
9.5152505,46.2801883,2707.7
9.5153374,46.2802279,2707.8
9.5154464,46.2802289,2708.5
9.5155433,46.2801998,2710.3
9.5156089,46.280151,2712.2
9.5156593,46.2800964,2714.3
9.5157395,46.2800647,2715.7
9.5158386,46.2800873,2715.8
9.5158996,46.280155,2716.8
9.5158902,46.2802329,2717.0
9.5158052,46.2802991,2716.3
9.5156613,46.2803229,2716.1
9.5154974,46.2803092,2716.6
9.5153476,46.2802752,2718.3
9.5152332,46.2802176,2719.7
9.5151553,46.280141,2720.8
9.5150785,46.280063,2721.5
9.5149692,46.2800089,2722.6
9.5148392,46.2799779,2722.7
9.5147028,46.2799466,2723.0
9.5145632,46.2799128,2724.4
9.5144267,46.2798939,2726.2
9.5142911,46.2798824,2725.3
9.5141477,46.2798638,2722.5
9.5140031,46.2798233,2720.0
9.5124204,46.2773993,2683.3
9.5123414,46.2773015,2681.9
9.5122736,46.2771964,2680.3
9.5122277,46.2770822,2678.5
9.5122173,46.2769623,2677.3
9.5122358,46.2768426,2676.6
9.5122586,46.2767282,2676.9
9.5122746,46.2766182,2677.7
9.5122896,46.2765077,2677.0
9.5123029,46.2763933,2675.3
9.5123162,46.2762754,2673.6
9.5123358,46.2761589,2673.5
9.5123645,46.2760498,2673.6
9.5123863,46.2759465,2673.5
9.5123913,46.2758455,2672.5
9.5123866,46.2757423,2671.0
9.5123831,46.2756353,2669.6
9.5123877,46.2755266,2668.3
9.5123991,46.2754175,2667.0
9.5124096,46.2753089,2665.7
9.5124141,46.2752004,2664.5
9.5124126,46.2750927,2663.6
9.5124052,46.2749887,2663.3
9.5123994,46.2748854,2663.3
9.512404,46.2747789,2663.0
9.5124171,46.2746689,2662.4
9.5124351,46.274554,2661.0
9.5124571,46.274435,2659.3
9.5124851,46.2743145,2658.0
9.5125223,46.2741956,2656.7
9.5125644,46.2740784,2655.4
9.5126063,46.2739614,2653.8
9.5126466,46.2738433,2652.1
9.5126846,46.2737229,2650.6
9.5127236,46.2736017,2649.2
9.5127683,46.2734815,2648.3
9.5128183,46.2733593,2647.6
9.5128675,46.2732339,2647.3
9.5129083,46.2731068,2646.6
9.5129358,46.2729761,2645.2
9.512951,46.2728436,2644.1
9.512958,46.2727135,2643.3
9.5129675,46.272587,2642.4
9.512989,46.2724645,2642.1
9.5130227,46.2723482,2642.2
9.5130615,46.2722383,2642.3
9.5130991,46.2721324,2642.0
9.5131358,46.2720281,2641.6
9.5131708,46.2719251,2640.8
9.5132077,46.2718217,2640.1
9.5132541,46.27172,2640.0
9.5133077,46.2716184,2639.9
9.5133523,46.2715122,2639.5
9.5133813,46.2714028,2639.2
9.5133996,46.271294,2639.2
9.5134071,46.2711883,2639.0
9.5134054,46.271083,2638.0
9.5134058,46.2709715,2637.0
9.5134161,46.2708557,2636.3
9.5134381,46.2707383,2635.9
9.5134724,46.2706202,2635.5
9.5135187,46.2705061,2635.0
9.5135772,46.2703984,2634.3
9.5136431,46.2702944,2632.9
9.5137081,46.2701898,2631.8
9.5137646,46.270081,2630.7
9.5138063,46.2699657,2630.3
9.5138334,46.2698458,2630.1
9.5138531,46.2697246,2629.6
9.5138732,46.2696066,2629.1
9.5138958,46.2694921,2628.7
9.5139156,46.2693817,2628.3
9.5139279,46.2692742,2627.5
9.5139422,46.2691647,2626.5
9.5139701,46.2690528,2626.6
9.51401,46.2689426,2627.0
9.5140565,46.268833,2627.1
9.514104,46.2687216,2626.4
9.5141535,46.2686104,2625.3
9.5142042,46.2685004,2624.8
9.5142507,46.2683955,2624.9
9.5142904,46.2682908,2625.4
9.5143218,46.2681834,2625.5
9.5143421,46.2680749,2625.7
9.5143554,46.2679653,2625.4
9.5143688,46.267857,2624.6
9.5143884,46.2677516,2623.8
9.5144141,46.2676494,2622.9
9.5144454,46.2675496,2621.7
9.5144844,46.2674515,2620.7
9.5145253,46.2673513,2619.4
9.5145561,46.2672451,2618.2
9.5145698,46.2671334,2617.3
9.5145707,46.2670187,2616.2
9.5145665,46.2669035,2615.1
9.5145638,46.2667893,2614.0
9.5145665,46.2666776,2613.0
9.5145734,46.2665674,2612.3
9.5145822,46.2664568,2611.7
9.5145932,46.2663447,2611.5
9.51461,46.2662348,2611.4
9.5146303,46.2661267,2611.0
9.514648,46.2660202,2610.8
9.514662,46.2659162,2610.3
9.5146704,46.2658141,2609.5
9.5146741,46.2657125,2608.3
9.5146826,46.2656114,2607.1
9.5147033,46.2655077,2606.4
9.5147382,46.2654017,2606.0
9.514782,46.2652953,2605.1
9.5148229,46.2651858,2604.6
9.5148566,46.2650764,2604.4
9.5148841,46.2649711,2604.0
9.514907,46.2648675,2603.8
9.514923,46.2647671,2604.1
9.5149281,46.2646638,2603.7
9.5149266,46.2645531,2602.1
9.514933,46.2644362,2600.6
9.514958,46.2643179,2599.0
9.5150019,46.2642037,2598.0
9.5150556,46.2640925,2597.4
9.5151081,46.2639781,2597.2
9.5151443,46.2638594,2597.0
9.5151568,46.2637411,2597.3
9.5151505,46.2636279,2597.5
9.5151375,46.2635217,2597.4
9.5151229,46.2634198,2597.2
9.5151091,46.2633171,2597.0
9.5151023,46.2632104,2596.2
9.5151064,46.2631005,2595.5
9.5151239,46.262992,2594.8
9.5151505,46.2628869,2594.0
9.5151745,46.2627811,2593.4
9.5151922,46.2626727,2593.6
9.5152031,46.2625643,2593.8
9.5152073,46.2624571,2594.1
9.5152049,46.262351,2594.1
9.5151996,46.2622477,2593.7
9.5151985,46.2621469,2592.8
9.5152052,46.2620463,2591.6
9.5152209,46.2619441,2590.4
9.5152497,46.2618393,2590.1
9.5152894,46.2617358,2590.1
9.5153326,46.2616345,2590.4
9.5153732,46.2615331,2590.5
9.5154081,46.2614297,2590.2
9.5154357,46.2613257,2589.9
9.5154589,46.2612239,2589.2
9.5154811,46.2611236,2588.5
9.5155021,46.261025,2588.0
9.5155226,46.2609284,2587.3
9.5155446,46.2608318,2586.5
9.515571,46.2607338,2585.9
9.5155999,46.2606334,2586.0
9.5156233,46.2605323,2585.7
9.5156374,46.2604301,2585.7
9.5156454,46.2603303,2585.7
9.5156514,46.2602376,2585.5
9.5156615,46.2601496,2585.3
9.5156833,46.2600606,2584.8
9.515712,46.2599678,2584.9
9.5157399,46.2598741,2584.9
9.5157634,46.2597794,2584.9
9.5157812,46.2596836,2584.7
9.5157962,46.2595891,2584.1
9.5158122,46.2594952,2583.2
9.5158333,46.2594031,2582.6
9.5158644,46.2593131,2582.6
9.5159057,46.2592226,2582.6
9.5159562,46.2591317,2582.6
9.5160057,46.2590399,2582.7
9.5160488,46.2589464,2582.7
9.51608,46.2588486,2582.3
9.5160982,46.2587478,2581.4
9.5161071,46.2586476,2580.6
9.5161087,46.25855,2580.2
9.5161041,46.2584574,2580.1
9.5160946,46.2583637,2580.0
9.5160858,46.2582645,2579.0
9.5160835,46.2581625,2577.8
9.5160855,46.2580613,2577.1
9.5160893,46.2579634,2576.9
9.5160953,46.2578673,2577.5
9.5161014,46.2577709,2578.2
9.5161099,46.257676,2578.1
9.5161217,46.2575811,2577.5
9.5161323,46.2574856,2577.0
9.5161314,46.25739,2576.9
9.5161143,46.2572944,2576.7
9.5160851,46.2571985,2576.5
9.516051,46.2571031,2576.1
9.5160169,46.2570104,2575.6
9.5159854,46.2569197,2575.0
9.5159593,46.2568297,2574.5
9.5159393,46.2567361,2573.8
9.5159184,46.2566368,2573.6
9.5158912,46.2565362,2573.0
9.5158581,46.2564355,2572.6
9.5158243,46.2563349,2571.9
9.5157943,46.2562361,2570.8
9.5157702,46.2561373,2569.7
9.5157517,46.2560377,2569.4
9.5157386,46.2559377,2569.6
9.5157255,46.2558379,2570.3
9.5157115,46.2557395,2570.4
9.5156934,46.2556438,2570.1
9.5156672,46.255551,2569.5
9.5156335,46.2554596,2568.9
9.5155943,46.2553691,2568.0
9.5155558,46.2552778,2567.1
9.5155233,46.2551859,2567.1
9.5155005,46.2550924,2567.4
9.5154861,46.2549979,2568.0
9.5154705,46.254903,2568.5
9.5154496,46.2548103,2568.8
9.5154276,46.2547163,2569.0
9.5154045,46.2546231,2568.8
9.5153825,46.2545319,2568.3
9.5153672,46.2544416,2568.1
9.5153584,46.2543541,2568.3
9.5153524,46.2542671,2568.2
9.5153424,46.2541753,2568.2
9.5153236,46.2540805,2567.8
9.5152968,46.2539884,2567.6
9.515266,46.2539016,2567.5
9.5152346,46.2538175,2566.5
9.5151975,46.2537322,2564.8
9.5151501,46.2536455,2563.6
9.5150976,46.2535607,2563.0
9.5150487,46.2534771,2562.4
9.5150072,46.2533897,2561.8
9.5149725,46.2532945,2561.7
9.5149395,46.2531956,2561.5
9.5149031,46.2530989,2561.6
9.514868,46.253003,2561.8
9.5148399,46.2529086,2561.5
9.5148167,46.2528168,2561.1
9.5147963,46.252727,2560.6
9.5147776,46.2526389,2560.3
9.5147602,46.2525517,2560.4
9.5138621,46.2501409,2548.4
9.5138441,46.2500476,2547.3
9.5138242,46.249957,2547.0
9.5137967,46.2498679,2547.3
9.5137642,46.24978,2547.9
9.5137284,46.2496967,2548.1
9.5136914,46.2496156,2548.0
9.5136571,46.2495335,2547.5
9.5136231,46.2494522,2546.7
9.5135841,46.249371,2545.7
9.5135419,46.2492894,2544.5
9.5135086,46.2492063,2543.4
9.5134932,46.2491225,2542.0
9.5134974,46.2490382,2540.3
9.5135191,46.2489513,2538.7
9.5135432,46.2488603,2538.2
9.5135624,46.2487697,2539.2
9.5135764,46.2486837,2540.5
9.5135838,46.2486023,2541.1
9.5135845,46.2485239,2541.1
9.5135817,46.2484463,2540.8
9.5135758,46.2483686,2540.5
9.5135716,46.2482904,2539.9
9.51358,46.2482109,2539.0
9.5136088,46.2481328,2538.2
9.5136519,46.24806,2537.8
9.5136996,46.2479855,2536.9
9.5137525,46.2479051,2537.1
9.5138049,46.24783,2539.0
9.513844,46.2477633,2539.3
9.5138762,46.2476963,2537.8
9.513915,46.2476229,2536.0
9.5139598,46.2475423,2534.1
9.5140025,46.2474542,2532.7
9.5140368,46.247364,2532.9
9.5140615,46.2472731,2533.2
9.5140765,46.2471783,2532.0
9.5140811,46.24708,2531.2
9.5140797,46.246983,2530.6
9.5140814,46.2468871,2529.4
9.5140808,46.2467918,2528.8
9.5140801,46.2466978,2528.4
9.5140862,46.2465993,2528.3
9.5140958,46.246505,2529.3
9.5140977,46.2464213,2530.2
9.514089,46.2463434,2529.0
9.5140767,46.2462617,2526.7
9.5140772,46.2461717,2524.5
9.5140977,46.2460761,2523.5
9.5141256,46.2459856,2523.6
9.5141539,46.2458998,2523.9
9.5141811,46.2458137,2523.5
9.5142054,46.2457273,2522.7
9.5142166,46.2456403,2522.2
9.5142055,46.2455549,2522.2
9.5141755,46.2454755,2523.1
9.5141315,46.2454048,2523.2
9.5140812,46.2453352,2522.3
9.5140527,46.2452556,2521.0
9.5140693,46.2451679,2520.1
9.5141223,46.2450848,2520.9
9.5141703,46.2450107,2523.8
9.5141742,46.2449469,2526.7
9.5141481,46.2448902,2528.6
9.5141523,46.2448327,2530.6
9.5141966,46.2447812,2533.1
9.5142772,46.2447578,2534.7
9.5143721,46.2447928,2534.4
9.5144071,46.2448769,2534.2
9.5143515,46.2449594,2533.9
9.5142401,46.2450139,2535.5
9.5141257,46.2450366,2539.0
9.51404,46.2450246,2541.5
9.51402,46.2449732,2542.2
9.5140675,46.2449152,2543.7
9.5141599,46.2449026,2545.0
9.5142552,46.2449408,2547.0
9.5143091,46.2450041,2549.8
9.5142943,46.2450727,2550.8
9.5142098,46.2451175,2551.9
9.5141038,46.2451244,2553.6
9.5140254,46.2450945,2555.3
9.5140017,46.2450368,2556.2
9.5140338,46.2449779,2557.5
9.5141087,46.2449432,2558.2
9.5142085,46.244951,2558.5
9.5143029,46.2449964,2559.6
9.5143745,46.2450587,2561.3
9.5144148,46.2451294,2562.4
9.5144075,46.2452073,2562.7
9.5143403,46.2452716,2563.3
9.5142442,46.2453112,2564.5
9.5141617,46.2453027,2564.3
9.5141209,46.2452487,2564.1
9.5141269,46.24518,2565.1
9.5141557,46.2451175,2567.2
9.5142047,46.245075,2569.2
9.5142843,46.2450682,2569.5
9.5143728,46.2451054,2569.0
9.5144167,46.2451811,2569.2
9.514406,46.2452657,2570.7
9.5143591,46.2453363,2572.1
9.514283,46.2453805,2573.0
9.514194,46.2453879,2573.9
9.5141212,46.2453574,2573.9
9.5140801,46.2452985,2573.3
9.5140774,46.2452254,2573.5
9.5141115,46.2451539,2574.4
9.5141595,46.2450875,2576.0
9.5141919,46.2450237,2577.5
9.5142226,46.2449645,2577.4
9.5142991,46.244943,2576.1
9.5143911,46.2449795,2575.0
9.5144521,46.2450506,2574.1
9.514456,46.2451327,2572.6
9.5143926,46.2452047,2571.4
9.5142813,46.2452469,2571.4
9.5141626,46.2452537,2572.6
9.514062,46.245236,2574.5
9.513975,46.2452082,2575.4
9.513897,46.245167,2575.1
9.5138606,46.2451011,2574.3
9.5138912,46.2450263,2574.2
9.5139703,46.2449648,2573.7
9.5140823,46.2449301,2572.8
9.5142084,46.2449112,2572.5
9.5143276,46.2448907,2573.0
9.5144275,46.244858,2573.2
9.5145103,46.2448112,2572.4
9.5145893,46.2447559,2571.4
9.5146759,46.2447031,2570.3
9.5147783,46.2446668,2568.8
9.5148927,46.2446491,2568.1
9.5150095,46.2446507,2567.8
9.5151232,46.2446706,2569.3
9.5152281,46.244685,2571.6
9.5153093,46.2446643,2572.9
9.5153385,46.2446097,2572.6
9.5152968,46.2445506,2572.3
9.5152025,46.2445173,2571.1
9.5150852,46.2445337,2570.4
9.5149792,46.2445859,2571.2
9.5149117,46.2446536,2571.0
9.514912,46.2447305,2569.0
9.5149837,46.2448028,2567.9
9.5150933,46.244855,2568.2
9.5152078,46.2448886,2570.2
9.5153132,46.2449024,2572.5
9.5153901,46.2448771,2573.0
9.5153805,46.2448286,2572.2
9.5152843,46.244817,2572.0
9.5151751,46.2448559,2574.1
9.5151133,46.2449217,2575.8
9.5151371,46.2449899,2577.5
9.5152211,46.2450354,2579.5
9.5153095,46.2450415,2581.3
9.5153462,46.2450073,2582.7
9.5153115,46.2449625,2583.1
9.5152136,46.244951,2583.5
9.5151155,46.2449905,2584.6
9.5150644,46.2450589,2586.0
9.5150563,46.2451325,2585.4
9.515108,46.2451991,2583.7
9.5152248,46.245229,2583.0
9.5153575,46.2452157,2582.3
9.5154697,46.2451769,2584.7
9.515559,46.2451399,2587.7
9.5156412,46.2451146,2588.1
9.5157219,46.2450778,2586.8
9.5158092,46.2450276,2587.3
9.5159002,46.2449774,2588.0
9.5159905,46.2449264,2588.3
9.5160795,46.2448742,2589.1
9.5161476,46.2448176,2590.2
9.5161855,46.244751,2590.2
9.5161991,46.2446731,2590.3
9.5161988,46.2445952,2591.8
9.51622,46.244526,2593.0
9.5162907,46.244477,2593.6
9.5163912,46.2444603,2594.0
9.5164829,46.2444856,2593.9
9.5165314,46.2445473,2593.3
9.5165278,46.2446237,2593.2
9.5164875,46.2446955,2594.0
9.516427,46.2447562,2594.6
9.5163455,46.2448017,2594.9
9.5162453,46.2448293,2595.3
9.5161403,46.2448366,2596.2
9.5160406,46.2448475,2597.4
9.5159562,46.2448835,2597.8
9.5159166,46.2449477,2596.7
9.515959,46.2450169,2594.9
9.5160637,46.2450731,2595.3
9.5161791,46.245109,2597.9
9.5162742,46.2451135,2599.1
9.5163221,46.2450796,2598.7
9.5163046,46.2450315,2599.4
9.5162369,46.2450091,2601.7
9.5161661,46.2450359,2603.2
9.5161556,46.2451029,2604.7
9.5162281,46.2451604,2604.8
9.5163464,46.2451714,2605.0
9.5164464,46.2451421,2606.3
9.5164822,46.2450934,2606.5
9.5164437,46.2450451,2605.6
9.5163535,46.2450139,2606.5
9.5162601,46.2450152,2609.1
9.5161909,46.2450477,2611.1
9.5161295,46.2450845,2612.8
9.5160555,46.2450943,2612.7
9.5160027,46.2450556,2611.0
9.5160262,46.2449933,2609.4
9.5161243,46.2449492,2609.5
9.5162514,46.2449335,2611.4
9.5163759,46.2449419,2613.9
9.5164764,46.2449823,2614.8
9.5165062,46.2450486,2614.0
9.5164581,46.245111,2614.3
9.5163776,46.2451391,2616.0
9.5163085,46.2451259,2617.4
9.5162789,46.2450806,2618.6
9.5163076,46.2450245,2620.5
9.516391,46.2449866,2621.1
9.5165224,46.2449916,2621.9
9.5166469,46.2450392,2624.1
9.5166956,46.2451099,2625.3
9.5166625,46.2451715,2625.6
9.5165855,46.2451991,2626.3
9.5165045,46.2451936,2627.6
9.5164437,46.2451693,2629.5
9.5164276,46.2451271,2630.7
9.5164806,46.2450746,2631.2
9.5165918,46.2450473,2631.4
9.5167185,46.2450696,2630.7
9.5168066,46.2451422,2631.5
9.5168318,46.2452283,2632.9
9.5168054,46.2453044,2633.5
9.5167347,46.2453622,2633.5
9.5166396,46.2453953,2634.0
9.5165491,46.2453985,2634.7
9.518484,46.2438549,2625.9
9.5184094,46.2439184,2625.8
9.518391,46.2439966,2626.7
9.5184308,46.2440641,2628.4
9.5185155,46.2441058,2629.5
9.5186189,46.2441118,2631.0
9.5186867,46.244078,2632.2
9.5186627,46.2440267,2632.7
9.5185677,46.2439965,2633.7
9.5184746,46.2440223,2634.5
9.5184377,46.2440892,2635.6
9.5184719,46.2441546,2637.0
9.5185533,46.2441969,2638.7
9.5186503,46.2442102,2640.1
9.518726,46.2441806,2640.7
9.5187202,46.2441225,2641.0
9.5186313,46.2440922,2642.5
9.5185441,46.2441242,2643.9
9.5185213,46.2441969,2645.6
9.5185718,46.2442556,2647.0
9.5186696,46.2442708,2647.2
9.5187702,46.2442376,2647.1
9.5188323,46.2441726,2649.6
9.5188391,46.2441053,2652.7
9.518782,46.2440654,2653.9
9.5186969,46.2440811,2654.7
9.51866,46.244141,2655.9
9.5186812,46.2442091,2657.8
9.5187492,46.2442589,2658.9
9.5188514,46.2442717,2659.1
9.5189532,46.2442372,2659.8
9.5190272,46.2441742,2661.8
9.5190529,46.2441063,2664.0
9.5190107,46.2440556,2665.4
9.5189255,46.2440571,2665.7
9.5188599,46.2441143,2666.4
9.5188368,46.2441914,2668.3
9.5188577,46.2442621,2670.5
9.5189339,46.2443071,2671.3
9.5190443,46.2443108,2673.2
9.51915,46.2443006,2675.9
9.5192242,46.2443306,2676.9
9.5192361,46.2443985,2677.5
9.5191864,46.2444647,2678.9
9.5191084,46.2445191,2681.3
9.5190683,46.2445811,2683.3
9.5191148,46.2446327,2684.6
9.519207,46.2446349,2684.7
9.5192852,46.2445837,2685.2
9.5193346,46.244511,2687.3
9.5193958,46.244453,2690.0
9.5194834,46.2444412,2692.1
9.5195578,46.2444804,2693.7
9.5195801,46.2445463,2695.6
9.5195367,46.2445946,2697.4
9.5194586,46.2445946,2699.0
9.5193937,46.244553,2700.7
9.5193757,46.244491,2702.6
9.5194223,46.2444358,2704.3
9.5195145,46.2444164,2705.8
9.5196053,46.2444434,2706.7
9.5196551,46.2445101,2707.8
9.519656,46.2445866,2709.9
9.5196126,46.2446403,2712.3
9.5195376,46.2446472,2712.8
9.5194679,46.2446006,2713.8
9.519446,46.2445304,2716.6
9.5194878,46.2444722,2718.8
9.5195764,46.2444551,2719.9
9.5196613,46.2444882,2720.6
9.5197039,46.2445518,2722.3
9.5197047,46.2446174,2724.8
9.5196655,46.2446671,2726.4
9.5195872,46.2446791,2727.4
9.5195127,46.2446454,2729.5
9.5194932,46.2445866,2731.5
9.5195468,46.2445349,2732.9
9.5196426,46.2445145,2734.6
9.5197338,46.2445369,2735.8
9.5197887,46.2445925,2737.2
9.5198057,46.244657,2739.3
9.5197968,46.2447175,2740.6
9.5197434,46.2447574,2740.8
9.5196636,46.2447533,2741.6
9.5196088,46.2447101,2743.4
9.5196007,46.2446502,2744.7
9.5196484,46.2445917,2745.7
9.5197425,46.2445544,2747.2
9.5198523,46.2445535,2748.7
9.5199454,46.2445907,2749.8
9.5199806,46.2446538,2750.5
9.5199535,46.2447161,2752.0
9.5198901,46.2447492,2752.8
9.5198073,46.2447503,2753.7
9.5197298,46.2447295,2755.8
9.5196852,46.2446885,2757.0
9.519692,46.2446295,2757.2
9.5197598,46.2445748,2757.9
9.5198668,46.2445473,2758.9
9.5199815,46.2445594,2759.9
9.5200751,46.2446038,2760.9
9.520122,46.2446683,2760.8
9.5201006,46.2447381,2760.5
9.5200294,46.2447945,2761.6
9.5199448,46.2448278,2763.4
9.5198587,46.2448292,2764.9
9.5197783,46.2448031,2765.6
9.5197378,46.2447508,2766.1
9.5197598,46.2446846,2765.2
9.5198349,46.2446145,2763.2
9.5199314,46.2445377,2761.1
9.5200196,46.2444473,2760.5
9.5200901,46.2443518,2760.9
9.5201471,46.2442549,2759.2
9.5202028,46.2441494,2755.9
9.5202706,46.2440342,2752.3
9.5203489,46.243914,2749.0
9.5204314,46.2437904,2745.7
9.5205147,46.243664,2742.6
9.5205972,46.2435354,2739.8
9.520678,46.2434072,2737.7
9.5207527,46.2432813,2736.2
9.5208228,46.2431588,2735.2
9.5208946,46.2430419,2734.6
9.5209634,46.2429306,2734.5
9.5210087,46.2428253,2735.0
9.5210309,46.2427239,2734.9
9.5210498,46.2426218,2734.2
9.5210718,46.2425184,2734.2
9.5210995,46.24242,2734.7
9.5211285,46.2423275,2735.0
9.5211587,46.2422369,2734.1
9.5211896,46.2421427,2732.1
9.5212154,46.2420411,2730.4
9.5212388,46.2419369,2729.5
9.5212754,46.2418344,2728.4
9.5213274,46.24173,2726.7
9.5213866,46.2416192,2724.0
9.5214403,46.2415009,2721.3
9.5214802,46.2413791,2720.7
9.5215098,46.241266,2722.2
9.5215374,46.2411665,2722.8
9.5215684,46.2410737,2721.9
9.5215975,46.2409813,2720.8
9.5216182,46.2408885,2719.3
9.5216362,46.2407959,2717.8
9.5216643,46.2407014,2715.2
9.5217112,46.240602,2711.0
9.5217737,46.2404916,2706.7
9.5218445,46.2403706,2703.8
9.52191,46.240245,2701.9
9.521968,46.2401177,2699.7
9.5220314,46.2399909,2698.5
9.5221064,46.2398733,2698.9
9.5221855,46.2397714,2700.7
9.5222595,46.2396838,2703.5
9.5223285,46.2396042,2704.7
9.5223936,46.2395197,2703.4
9.5224535,46.2394223,2702.0
9.5225083,46.2393178,2701.4
9.5225562,46.2392109,2700.6
9.5225955,46.2391007,2699.2
9.522629,46.2389868,2697.8
9.522665,46.2388719,2696.8
9.5227112,46.2387595,2696.2
9.5227653,46.2386522,2696.0
9.5228113,46.2385471,2695.9
9.5228427,46.2384397,2695.1
9.5228657,46.2383295,2693.7
9.522891,46.2382179,2692.5
9.5229321,46.2381067,2691.6
9.5229884,46.2379977,2691.1
9.5230409,46.2378901,2691.1
9.5230787,46.2377831,2691.1
9.5230958,46.2376737,2691.0
9.5230991,46.2375637,2690.1
9.5231055,46.237453,2688.4
9.5231243,46.2373379,2686.5
9.5231469,46.2372186,2684.8
9.5231756,46.2370982,2683.2
9.5232149,46.2369767,2681.5
9.5232579,46.236856,2680.4
9.5233003,46.2367407,2680.6
9.5233417,46.2366301,2681.3
9.5233769,46.2365209,2680.7
9.5234042,46.2364081,2679.1
9.5234281,46.2362909,2677.0
9.523446,46.2361702,2676.6
9.5234544,46.2360523,2676.9
9.5234513,46.2359389,2676.8
9.5234416,46.2358225,2675.9
9.5234342,46.235703,2675.0
9.5233829,46.2355975,2673.5
9.5232551,46.2355189,2671.8
9.5230878,46.2354548,2670.0
9.5229149,46.2353873,2668.5
9.5227493,46.2353132,2666.3
9.5225669,46.2352529,2664.1
9.5223665,46.235205,2660.8
9.5221655,46.2351477,2652.7
9.5219202,46.2351243,2645.8
9.5216779,46.2351886,2636.7
9.5214468,46.2353156,2628.5
9.5211812,46.2353759,2626.2
9.5209254,46.2353299,2626.3
9.5207053,46.2352468,2625.9
9.5204919,46.235175,2623.5
9.5202632,46.2351315,2619.2
9.5200345,46.2350717,2615.9
9.5198544,46.2349661,2614.6
9.5197258,46.2348422,2615.1
9.5195945,46.2347419,2615.5
9.5194427,46.2346692,2614.2
